geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
76994,-13.498031843005867,-60.54793977146581,cabixi,RO
76995,-12.998547000000002,-60.949766292164966,corumbiara,RO
76997,-13.203337896259864,-60.988687999999975,cerejeiras,RO
76999,-13.481686783911648,-61.04841181020325,pimenteiras do oeste,RO
77001,-10.18455750249768,-48.354544887053365,palmas,TO
77002,-10.164264146182033,-48.346074,palmas,TO
77006,-10.328879462946617,-48.34180239352221,palmas,TO
77015,-10.248872794059878,-48.35970075342134,palmas,TO
77016,-10.223859033936456,-48.358952434776754,palmas,TO
77017,-10.237756155030556,-48.353430345038646,palmas,TO
77018,-10.247537578773617,-48.35152930906911,palmas,TO
77019,-10.261083514672023,-48.34609579848114,palmas,TO
77020,-10.197687266547572,-48.336781501567295,palmas,TO
77021,-10.215833854743876,-48.33006580345107,palmas,TO
77022,-10.229887639306202,-48.337581339188546,palmas,TO
77023,-10.248034641941855,-48.336759793087595,palmas,TO
77024,-10.264071331349847,-48.33269714082778,palmas,TO
77025,-10.269729154858757,-48.3228135897635,palmas,TO
77026,-10.154228038108592,-48.31450204139296,palmas,TO
77059,-10.295206148329894,-48.31992605774643,palmas,TO
77060,-10.35428587820121,-48.31942741524582,palmas,TO
77062,-10.330850553585297,-48.32391163490898,palmas,TO
77063,-10.344117167322482,-48.33619967680674,palmas,TO
77064,-10.35154317433032,-48.29821389150101,palmas,TO
77066,-10.349454088772076,-48.28728375,palmas,TO
77080,-10.318230883019515,-48.159100857996826,palmas,TO
77300,-11.836010999999946,-46.83685049999999,dianopolis,TO
77303,-11.400838327718105,-46.88604850210572,rio da conceicao,TO
77305,-12.225401558171328,-47.31071299999997,conceicao do tocantins,TO
77308,-12.192589560624,-46.99268559655465,taipas do tocantins,TO
77310,-11.578104778042205,-47.17105774022247,almas,TO
77315,-12.092139092339494,-46.48167576160864,ponte alta do bom jesus,TO
77318,-11.821212451185115,-46.62685424049057,novo jardim,TO
77320,-12.40939296095609,-46.598614999999974,taguatinga,TO
77325,-12.715976800327866,-46.40756459351197,aurora do tocantins,TO
77330,-12.935737551462418,-47.05840249999997,arraias,TO
77350,-12.820664177770233,-46.55363299999996,combinado,TO
77353,-12.91625457213657,-46.57631652450586,novo alegre,TO
77360,-12.621044385418124,-47.881566021935384,parana,TO
77365,-13.052783999999946,-48.4199463924645,palmeiropolis,TO
77368,-12.749694671118293,-48.24174825,sao salvador do tocantins,TO
77370,-11.817236999999945,-47.72975977285633,natividade,TO
77375,-11.448767922727427,-48.11854531659229,santa rosa do tocantins,TO
77378,-11.617846870420847,-47.75108454189382,chapada da natividade,TO
77380,-11.191907999999943,-47.581059952880494,pindorama do tocantins,TO
77390,-11.980876988345685,-48.235422903884476,sao valerio da natividade,TO
77395,-11.61063871035872,-47.05115186295892,porto alegre do tocantins,TO
77402,-11.73473482388575,-49.08241837254682,gurupi,TO
77403,-11.7658760153642,-49.08672609269182,gurupi,TO
77405,-11.742539418723693,-49.08648986628383,gurupi,TO
77410,-11.739191271241895,-49.07773354694661,gurupi,TO
77411,-11.737851764601505,-49.04826890765127,gurupi,TO
77413,-11.743298953999956,-49.082989239799296,gurupi,TO
77415,-11.83476325199996,-49.07650849999996,gurupi,TO
77416,-11.7196089806169,-49.08634839695171,gurupi,TO
77420,-11.725276122099784,-49.08554933321905,gurupi,TO
77423,-11.746426009456014,-49.09008105962536,gurupi,TO
77425,-11.74392524266465,-49.13421699299994,gurupi,TO
77426,-11.747716729383635,-49.10106282294448,gurupi,TO
77430,-11.723240999999945,-49.098265999999974,gurupi,TO
77433,-11.747503363478865,-49.08659160613703,gurupi,TO
77435,-11.725164169991698,-49.079249690123646,gurupi,TO
77440,-11.741226881244893,-49.085972046388214,gurupi,TO
77444,-11.708938978518574,-49.05553896390653,gurupi,TO
77450,-12.725327999999946,-48.66211249999997,jau do tocantins,TO
77453,-11.938097999999947,-49.179711499999975,cariri do tocantins,TO
77455,-11.307201985420706,-48.943212348267224,alianca do tocantins,TO
77458,-11.989149404683385,-48.9146193135682,sucupira,TO
77460,-12.03912918010298,-48.54588425501277,peixe,TO
77463,-11.103223561131127,-48.91839140847343,crixas do tocantins,TO
77465,-12.141059543498475,-49.17586791334029,figueiropolis,TO
77470,-11.884481691331219,-49.914912499999964,formoso do araguaia,TO
77475,-12.943221645850553,-49.83742458011685,araguacu,TO
77478,-12.542283703733945,-49.92996576445182,sandolandia,TO
77480,-12.48631132450263,-49.13123372856818,alvorada,TO
77483,-12.801647397822272,-49.092318060902116,talisma,TO
77485,-11.343305707009144,-49.271180918747326,duere,TO
77490,-10.61014359181682,-49.20586302602799,cristalandia,TO
77493,-10.992143999999945,-49.79572999999996,lagoa da confusao,TO
77495,-10.571823459303891,-48.91380715446631,nova rosalandia,TO
77500,-10.740309540234707,-48.48680149999996,porto nacional,TO
77555,-10.76367191455684,-48.90662266834138,fatima,TO
77558,-10.707088579991682,-48.905617551005605,oliveira de fatima,TO
77560,-11.042102999999942,-48.608539999999955,brejinho de nazare,TO
77570,-10.447338066424887,-49.18168382853838,pium,TO
77580,-11.200934999999943,-48.17936561192633,silvanopolis,TO
77585,-10.763398336074603,-48.10383901760471,monte do carmo,TO
77590,-10.748948421925256,-47.53863102430108,ponte alta do tocantins,TO
77593,-10.548346523202092,-46.42117708596997,mateiros,TO
77600,-10.207265584739107,-48.908503948515424,paraiso do tocantins,TO
77603,-10.421498999999947,-48.925690999999965,pugmil,TO
77610,-9.967056229572304,-47.68359577601115,novo acordo,TO
77613,-10.296521595404881,-47.564915909350795,lagoa do tocantins,TO
77615,-10.283361418013056,-47.80900716698314,santa tereza do tocantins,TO
77620,-9.95141580142682,-47.97747007501624,aparecida do rio negro,TO
77630,-9.597507028349185,-46.67645555005626,lizarda,TO
77635,-9.347359647077461,-47.89687789640483,rio sono,TO
77640,-9.57054178985751,-48.37577049222619,tocantinia,TO
77645,-9.75486168111161,-48.358067912887385,lajeado,TO
77650,-9.734285999999942,-48.62140099999996,miracema do tocantins,TO
77655,-9.343888230412007,-48.5384827690075,rio dos bois,TO
77660,-9.552940459910225,-48.59602925512753,miranorte,TO
77665,-9.838710033093088,-48.72813299999999,barrolandia,TO
77670,-9.804795943660967,-49.22055518539402,divinopolis do tocantins,TO
77673,-9.988850999999947,-49.037717495659116,monte santo do tocantins,TO
77675,-9.79797625136926,-49.65913948616853,marianopolis do tocantins,TO
77680,-9.277851577385857,-49.95920461986525,caseara,TO
77685,-9.263688785642508,-49.06804016788063,dois irmaos do tocantins,TO
77690,-8.828526248778251,-49.561085881947825,araguacema,TO
77693,-9.622442657403377,-49.14972030091185,abreulândia,TO
77695,-8.777339355077832,-48.937563269487136,goianorte,TO
77700,-8.857174815314696,-48.51947640675829,guarai,TO
77704,-8.97173436415785,-48.189285178073426,tupirama,TO
77708,-9.075926999999947,-48.52275199999997,fortaleza do tabocao,TO
77710,-9.189353999999943,-48.17765151702322,pedro afonso,TO
77714,-8.96554599070626,-48.16566688556878,bom jesus do tocantins,TO
77716,-8.7763397043356,-47.75121042299886,santa maria do tocantins,TO
77718,-8.384697503857575,-48.10937851244571,itapiratins,TO
77720,-8.498054999999942,-47.775479931608544,itacaja,TO
77723,-8.960918394512927,-47.338357392342424,centenario,TO
77725,-8.822513999999945,-48.76393457803258,colmeia,TO
77730,-8.599914190949486,-48.936741033672035,pequizeiro,TO
77733,-8.734456443104332,-47.243072194236866,recursolandia,TO
77735,-8.39303096004146,-48.48759323246032,brasilandia do tocantins,TO
77740,-8.572460375862939,-48.690142281188756,itapora do tocantins,TO
77745,-8.533852026045123,-48.50910688965231,presidente kennedy,TO
77750,-8.377040999999945,-49.18676602750434,couto de magalhaes,TO
77753,-8.119290888390063,-49.1010242369731,juarina,TO
77755,-7.981256999999946,-48.96378349999996,bernardo sayao,TO
77760,-8.086115506426328,-48.511780999999964,colinas do tocantins,TO
77770,-7.718057847159605,-47.32086682875629,goiatins,TO
77777,-8.217416999999942,-46.808574734492616,campos lindos,TO
77780,-7.662272210405269,-49.06959362293409,arapoema,TO
77783,-7.762561089019622,-48.580562692481095,bandeirantes do tocantins,TO
77785,-7.544026379969813,-49.37025299904431,pau d'arco,TO
77790,-7.637348420174098,-48.42940687115215,nova olinda,TO
77795,-7.341974928354678,-47.49920453837594,filadelfia,TO
77803,-7.201364795640485,-48.21740668375927,araguaina,TO
77804,-7.194806799411586,-48.215276117376135,araguaina,TO
77805,-7.202015531060956,-48.22785486266977,araguaina,TO
77807,-7.209237546035935,-48.21378958910796,araguaina,TO
77808,-7.215465740712269,-48.195878348323745,araguaina,TO
77809,-7.215897347169991,-48.21400383632968,araguaina,TO
77813,-7.210006145672906,-48.22560985815843,araguaina,TO
77814,-7.2214063990370425,-48.23901350472826,araguaina,TO
77815,-7.220107948717446,-48.24579968006918,araguaina,TO
77816,-7.235095172748394,-48.25329011008253,araguaina,TO
77817,-7.2025600147781645,-48.2322932562768,araguaina,TO
77818,-7.235675036902778,-48.2534934264688,araguaina,TO
77820,-7.228549793793039,-48.23420230190207,araguaina,TO
77823,-7.1928227769507895,-48.22119546105113,araguaina,TO
77824,-7.234666105158979,-48.247893131878826,araguaina,TO
77825,-7.203982501819012,-48.22056742917521,araguaina,TO
77826,-7.221264496446597,-48.23850316652714,araguaina,TO
77827,-7.1974699144385745,-48.21815288416765,araguaina,TO
77828,-7.207560145060625,-48.18232913160541,araguaina,TO
77829,-7.224078519575347,-48.24279154411232,araguaina,TO
77840,-7.040277516050828,-48.39695466496164,carmolandia,TO
77845,-7.169993012030893,-48.532625638839924,aragominas,TO
77848,-7.1562671713594606,-48.93187399999997,santa fe do araguaia,TO
77850,-7.142396255000322,-48.607188234375435,muricilandia,TO
77855,-7.188844750381367,-48.6447773706689,araguana,TO
77860,-6.855795189152797,-47.96725666076105,wanderlandia,TO
77870,-7.204957664820918,-47.75952147269386,babaculandia,TO
77880,-6.593591999999942,-48.54004202860635,xambioa,TO
77885,-6.435868657284081,-47.689603999999974,santa terezinha do tocantins,TO
77890,-6.3756917328443885,-48.0827100664667,ananas,TO
77895,-6.380068499999991,-47.667664123398254,nazare,TO
77900,-6.348959131609253,-47.58837199999997,tocantinopolis,TO
77903,-6.19360422890336,-47.85570149720925,luzinopolis,TO
77905,-6.3951008809152805,-47.86853769922325,angico,TO
77908,-6.565640772455772,-47.483961727187136,aguiarnopolis,TO
77910,-6.711792228397443,-47.75412766698571,darcinopolis,TO
77913,-6.6423449999999455,-47.67066349999996,palmeiras do tocantins,TO
77915,-6.122233782855745,-47.92137964116075,cachoeirinha,TO
77918,-5.95520410730015,-47.510774814700106,maurilandia do tocantins,TO
77920,-5.778676781817513,-47.48498178405825,itaguatins,TO
77925,-5.557626547818916,-47.57947445401671,sao miguel do tocantins,TO
77930,-5.6573039999999475,-47.774097893037975,axixa do tocantins,TO
77940,-5.643029999999946,-47.70049849999995,sitio novo do tocantins,TO
77950,-5.6563535321169685,-48.13191111293602,araguatins,TO
77958,-6.033333853666862,-47.929752114065636,sao bento do tocantins,TO
77960,-5.473586148014865,-47.8982295,augustinopolis,TO
77970,-5.4780689999999455,-47.813553000000006,praia norte,TO
77980,-5.355391114779079,-47.87637192905678,sampaio,TO
77990,-5.311559999999948,-48.254470999999974,sao sebastiao do tocantins,TO
77993,-5.3720336806251705,-48.55001299999995,esperantina,TO
77995,-5.336129999999943,-48.23309249999999,buriti do tocantins,TO
78000,-15.649532289581387,-56.032901248457,cuiaba,MT
78005,-15.636285389519664,-56.11086019794815,cuiaba,MT
78008,-15.598312527798011,-56.09167882614466,cuiaba,MT
78010,-15.62385838497258,-56.09559145788155,cuiaba,MT
78015,-15.620259933347931,-56.102131804919814,cuiaba,MT
78020,-15.611547102987707,-56.110561821391116,cuiaba,MT
78025,-15.628935543331588,-56.11964612127285,cuiaba,MT
78028,-15.624746469177428,-56.13367044562007,cuiaba,MT
78030,-15.613874293623835,-56.128440331127,cuiaba,MT
78031,-15.605794045903725,-56.11681078211586,cuiaba,MT
78032,-15.603555905181613,-56.113468293727855,cuiaba,MT
78035,-15.627441270494616,-56.13867127250354,cuiaba,MT
78040,-15.614984518199018,-56.1406525102713,cuiaba,MT
78042,-15.609964848697825,-56.12047954416804,cuiabá,MT
78043,-15.615044727410474,-56.12110962196397,cuiaba,MT
78045,-15.595444578879954,-56.10925369287658,cuiaba,MT
78048,-15.659247475952187,-56.112707307097594,cuiaba,MT
78049,-15.589505698989212,-56.131406181749185,cuiaba,MT
78050,-15.651260253628449,-56.095463505363156,cuiaba,MT
78051,-15.610956477738911,-56.07896964835388,cuiaba,MT
78052,-15.633034443118136,-56.07838839396079,cuiaba,MT
78053,-15.652358027128455,-56.11415345760992,cuiaba,MT
78055,-15.62183832015842,-56.131123326086495,cuiaba,MT
78056,-15.653965499999998,-56.09593572493165,cuiaba,MT
78057,-15.668827999999962,-56.04435942499998,cuiaba,MT
78058,-15.647701500000002,-56.135436086679995,cuiaba,MT
78060,-15.626151969436341,-56.079041055326826,cuiaba,MT
78061,-15.632881853180713,-56.116534454627505,cuiaba,MT
78065,-15.64196944672602,-56.08739070811171,cuiaba,MT
78068,-15.656169143045686,-56.07054409217807,cuiaba,MT
78070,-15.64705115640908,-56.13700017892982,cuiaba,MT
78074,-15.559817864484383,-56.033026836591034,cuiabá,MT
78075,-15.629773872063828,-56.06188107571537,cuiaba,MT
78076,-15.641730974714632,-56.0557267713511,cuiaba,MT
78077,-15.6057207054874,-56.06707184316157,cuiaba,MT
78080,-15.634394707507225,-56.12565435289682,cuiaba,MT
78085,-15.648295449514055,-56.10348954738886,cuiaba,MT
78087,-15.61468612559578,-56.05174307708076,cuiaba,MT
78088,-15.651353735497926,-56.0931561092856,cuiaba,MT
78089,-15.643892614855574,-56.00030400000001,cuiaba,MT
78090,-15.672898740157828,-56.05213492769777,cuiaba,MT
78091,-15.649008432999947,-55.99232119090839,cuiaba,MT
78093,-15.680715373283475,-56.06782348490665,cuiaba,MT
78094,-15.657480586637531,-56.065697265748454,cuiaba,MT
78095,-15.674269905154542,-56.06797892965286,cuiaba,MT
78096,-15.647049718471472,-56.04300531357565,cuiaba,MT
78098,-15.707259999999962,-56.06920915538907,cuiaba,MT
78099,-15.66536999999994,-55.98084999999998,cuiaba,MT
78104,-14.633329999999946,-57.06666999999993,nossa senhora da guia,MT
78110,-15.65989504609921,-56.146252258934325,varzea grande,MT
78115,-15.661253169248015,-56.11845726143056,varzea grande,MT
78116,-15.639608284205684,-56.11448090743839,varzea grande,MT
78117,-15.702647652516776,-56.18164676381216,varzea grande,MT
78118,-15.693839465484883,-56.165330970165606,varzea grande,MT
78120,-15.726375000000004,-56.14998525,varzea grande,MT
78125,-15.670175926775926,-56.131911418546885,varzea grande,MT
78128,-15.679245024739096,-56.13249708343786,varzea grande,MT
78130,-15.676102299469116,-56.142307281933135,varzea grande,MT
78131,38.81681628638297,-9.394624510957431,varzea grande,MT
78132,-15.70048607631721,-56.18300165978917,varzea grande,MT
78134,-15.719684525444643,-56.167195425499905,varzea grande,MT
78135,-15.664346591724875,-56.150426751300294,varzea grande,MT
78138,-15.671015999999995,-56.189633659305294,varzea grande,MT
78140,-15.647801574063358,-56.157531976039046,varzea grande,MT
78141,-15.642312662226145,-56.158640924985136,varzea grande,MT
78142,-15.641605785074566,-56.1747007100326,varzea grande,MT
78143,-15.703500929989215,-56.167361876399404,varzea grande,MT
78144,-15.655581709834546,-56.17228605031622,varzea grande,MT
78145,-15.664524959594575,-56.13866598607558,varzea grande,MT
78148,-15.682534611246144,-56.17287057476384,varzea grande,MT
78149,-15.677006498396091,-56.28792617299997,varzea grande,MT
78150,-15.660994368807565,-56.17712938982788,varzea grande,MT
78152,-15.665505076750689,-56.19024349999997,varzea grande,MT
78158,-15.641499268942239,-56.180084270327214,varzea grande,MT
78165,-15.62491394580218,-56.14790736450545,varzea grande,MT
78170,-15.880196999999946,-56.54117149999996,nossa senhora do livramento,MT
78175,-16.271040995073434,-56.64511029777482,pocone,MT
78178,-29.92670086319147,-56.569620669496864,cangas,MT
78180,-16.459805999999947,-56.080837118467464,santo antonio do leverger,MT
78190,-16.195433852360722,-55.95122530996942,barao de melgaco,MT
78195,-15.473367318461698,-55.77860475,chapada dos guimaraes,MT
78200,-16.465007999999944,-57.92086175319327,caceres,MT
78237,-15.684513194085634,-57.9221446193862,curvelandia,MT
78240,-15.858731613292726,-59.08996994865012,porto esperidiao,MT
78243,-14.478297680095727,-59.58898392990777,nova lacerda,MT
78245,-15.299999999999955,-60.05351137799558,vila bela da santissima trindade,MT
78250,-15.418955999999945,-59.463903499999965,pontes e lacerda,MT
78253,-15.299220646161187,-59.12081157077694,vale de sao domingos,MT
78254,-14.728736999999946,-59.5490208324221,conquista d'oeste,MT
78255,-15.348399343403054,-58.87916573599811,jauru,MT
78260,-15.478677774268133,-58.35391782474653,araputanga,MT
78265,-15.12581871869608,-58.38798561265161,reserva do cabacal,MT
78270,-15.131121429880526,-58.13539618893682,salto do ceu,MT
78275,-15.245897610529974,-58.11874649519778,rio branco,MT
78278,-15.435677999999944,-58.00905607668151,lambari d%26apos%3boeste,MT
78280,-15.695194591083734,-58.10774477462597,mirassol d oeste,MT
78284,-15.771533959036402,-58.12140979662527,sonho azul,MT
78285,-15.641430616361268,-58.30542799999997,sao jose dos quatro marcos,MT
78290,-15.510341999999945,-58.742986807184366,figueiropolis d oeste,MT
78293,-15.770258686084672,-58.312267005617635,gloria d'oeste,MT
78295,-15.500719751011939,-58.60824199999996,indiavai,MT
78300,-14.665691977833172,-58.13794249999997,tangara da serra,MT
78307,-13.728788998914453,-59.26545217706778,campos de julio,MT
78310,-13.671577763707221,-59.7955885210018,comodoro,MT
78320,-11.528327999999945,-59.1429121924614,juina,MT
78325,-10.299944999999942,-59.59763449999996,aripuana,MT
78330,-9.908288234311245,-58.721772499999965,cotriguacu,MT
78335,-9.466144622582842,-60.233250499999954,colniza,MT
78338,-10.846910771339076,-61.46205843403758,rondolandia,MT
78340,-10.370548777578676,-58.53134215790335,juruena,MT
78345,-11.141160696738677,-58.61311991981154,castanheira,MT
78350,-12.358406999999945,-58.01290360031777,brasnorte,MT
78360,-14.355889346614347,-58.09557205159995,campo novo do parecis,MT
78361,-15.594053802773432,-56.11643428485359,itamarati norte,MT
78365,-13.555800000000005,-58.82968740525348,sapezal,MT
78370,-14.787676833686788,-57.43695499999996,nova olimpia,MT
78380,-14.734822506800166,-57.0567225180622,denise,MT
78390,-15.149738999999947,-57.51286549999996,barra do bugres,MT
78398,-15.3344776402861,-57.205109521246264,porto estrela,MT
78400,-14.551548867096221,-56.88345499999996,diamantino,MT
78402,-14.416233499879167,-56.45390532320956,diamantino,MT
78410,-14.51487560528821,-56.498486908577995,alto paraguai,MT
78415,-14.366888318947316,-56.98184098940052,nova marilandia,MT
78420,-14.47192642635036,-56.84920264287551,arenapolis,MT
78425,-14.494645134517803,-57.29331049999996,santo afonso,MT
78430,-14.455593719345368,-56.81322080587522,nortelandia,MT
78435,-14.726185998889587,-56.809690999999965,sao jose do rio claro,MT
78445,-13.033525263556275,-57.22099099999996,nova maringa,MT
78450,-13.84763206854192,-56.10472963073167,nova mutum,MT
78453,-13.81846546278958,-55.277760499999964,santa rita do trivelato,MT
78455,-13.106743515404176,-56.22231499999997,lucas do rio verde,MT
78460,-14.728556154970658,-56.34382412182941,nobres,MT
78470,-14.878920325138493,-56.46145682335821,rosario oeste,MT
78480,-15.199589388505151,-56.36694095815544,acorizal,MT
78490,-15.286684890911191,-56.49483833199572,jangada,MT
78500,-10.823084935447199,-55.47568226936639,colider,MT
78505,-10.606378678585438,-55.24068473995894,terra nova do norte,MT
78508,-10.318310860247896,-55.41250864151532,nova guarita,MT
78510,-11.012712065961802,-55.249945625362294,itauba,MT
78515,-10.665389999999944,-56.10539599999996,nova canaa do norte,MT
78518,-10.477499999999964,-56.07805999999994,colorado do norte,MT
78520,-9.96402352360868,-54.924930868214076,guaranta do norte,MT
78525,-10.182724887059216,-54.94081375180746,matupa,MT
78528,-9.977844588602151,-55.1832622803092,novo mundo,MT
78530,-10.327673999999943,-55.00798626241535,peixoto de azevedo,MT
78535,-11.091051148274907,-54.53005988705244,marcelandia,MT
78540,-11.51386941783785,-54.88489137473289,claudia,MT
78543,-11.535109007954636,-54.376365161001395,uniao do sul,MT
78545,-11.982244502023379,-55.28779196500614,santa carmem,MT
78548,-10.927523999999943,-55.18433969145954,nova santa helena,MT
78550,-11.886764407848688,-55.5221788242533,sinop,MT
78551,-11.846814720001836,-55.48665503182183,sinop,MT
78552,-11.846978493997968,-55.5164145,sinop,MT
78553,-11.836746,-55.52632799999999,sinop,MT
78555,-11.871533731343566,-55.62945999999993,sinop,MT
78556,-11.890604291729831,-55.54737248990448,sinop,MT
78557,-11.905299409922574,-55.513788729494784,nova brasilandia d'oeste,MT
78558,-11.988767197014804,-55.5196815,sinop,MT
78559,-11.942019014645753,-55.52278875,sinop,MT
78560,-11.812043999999947,-57.416536509825704,porto dos gauchos,MT
78563,-11.31297880936964,-56.82876031466369,tabapora,MT
78565,-9.87558880491124,-58.07736799999997,nova bandeirantes,MT
78570,-11.394475995469413,-57.33381949999996,novo horizonte do norte,MT
78573,-12.749373158859976,-56.59965691326824,tapurah,MT
78575,-11.280503753778213,-57.71896807798276,juara,MT
78578,-12.245252496321314,-56.15294993292685,ipiranga do norte,MT
78579,-12.239569002712145,-56.73269149999996,itanhanga,MT
78580,-10.026614999999945,-56.47890049999997,alta floresta,MT
78587,-9.973157051373894,-55.8311236255968,carlinda,MT
78590,-9.710975999999944,-56.67645049999996,paranaita,MT
78593,-9.985859635645076,-57.47354017714192,nova monte verde,MT
78595,-9.57469903480582,-57.40078504957106,apiacas,MT
78600,-15.898796903442388,-52.65688399999996,barra do garcas,MT
78610,-16.768259703410056,-52.840429270821545,ponte branca,MT
78613,-16.493601170951838,-52.77499999999996,ribeiraozinho,MT
78615,-16.861220924127338,-53.03553520376321,araguainha,MT
78620,-15.711026514692099,-53.319696915528965,general carneiro,MT
78625,-14.916352362461964,-53.02521860477046,novo sao joaquim,MT
78628,-14.80631481596466,-53.617931977317774,santo antonio do leste,MT
78630,-14.547801614434904,-53.08411186878767,campinapolis,MT
78635,-14.114873999999947,-52.46507599999997,agua boa,MT
78638,-13.989930518728972,-51.79955410932646,nova nazaré,MT
78640,-13.566954928068087,-52.35523099999996,canarana,MT
78643,-12.912828652051498,-52.59058549999996,querencia,MT
78645,-10.068941999999948,-51.421210999999964,vila rica,MT
78650,-15.615936347498273,-56.04894377020204,santa terezinha,MT
78652,-10.66173889006024,-51.68026249999996,confresa,MT
78655,-10.890333001804919,-51.665515999999954,porto alegre do norte,MT
78658,-11.242919999999943,-51.85506949999996,canabrava do norte,MT
78660,-11.224408257385493,-50.667464395479506,luciara,MT
78663,-10.804692206292353,-52.74535917938914,sao jose do xingu,MT
78664,-15.603195812029714,-56.04416133740615,santa cruz do xingu,MT
78665,-11.772917082917678,-51.382619402760426,alto boa vista,MT
78668,-12.094426249462444,-51.40132584245409,serra nova dourada,MT
78670,-11.633365417011127,-51.49366099999996,sao felix do araguaia,MT
78674,-12.485702999999946,-50.97215125355818,novo santo antonio,MT
78675,-12.950563965632696,-51.842447731998064,ribeirao cascalheira,MT
78678,-12.949617914545245,-51.82859164872779,bom jesus do araguaia,MT
78680,-14.395963654084698,-51.005391512845634,cocalinho,MT
78685,-15.727178242977212,-51.83688663326149,araguaiana,MT
78690,-14.778182802878703,-52.36352851527237,nova xavantina,MT
78695,-16.207268428555096,-52.559610922042395,torixoreu,MT
78698,-15.908715,-52.261128,pontal do araguaia,MT
78700,-16.481051570597288,-54.6422199995184,rondonopolis,MT
78705,-16.482984006186825,-54.66358512098236,rondonopolis,MT
78710,-16.489623448023462,-54.65339552255147,rondonopolis,MT
78711,-16.440095056159038,-54.662832623606654,rondonopolis,MT
78714,-16.446163170254046,-54.645210088400745,rondonopolis,MT
78715,-16.496262313382616,-54.659227242524565,rondonopolis,MT
78716,-16.442080041493348,-54.64691225728548,rondonopolis,MT
78717,-16.46988707989943,-54.63753353427779,rondonopolis,MT
78718,-16.463523077544448,-54.631831843635894,rondonopolis,MT
78719,-16.43237012989782,-54.626050377603995,rondonopolis,MT
78720,-16.477628261608842,-54.64954512392521,rondonopolis,MT
78721,-16.470142675793518,-54.62959693242536,rondonopolis,MT
78725,-16.45226765306711,-54.61918290091752,rondonopolis,MT
78730,-16.470363740492818,-54.618120418546894,rondonopolis,MT
78731,-16.469447311962593,-54.695158107718065,rondonopolis,MT
78734,-16.500827106999964,-54.66223183207697,rondonopolis,MT
78735,-16.489757460874323,-54.63531383149456,rondonopolis,MT
78736,-16.470374647238728,-54.57044400874257,rondonopolis,MT
78739,-16.479106453477367,-54.64405766289949,rondonopolis,MT
78740,-16.49001967750755,-54.65423476996341,rondonopolis,MT
78744,-16.485865742714523,-54.643157355675456,rondonopolis,MT
78745,-16.50569399999999,-54.672755046017286,rondonopolis,MT
78746,-16.503661436291836,-54.684582168999945,rondonopolis,MT
78747,-16.439950886590307,-54.6746621519744,rondonopolis,MT
78750,-16.466522500692495,-54.69201499999997,rondonopolis,MT
78752,-16.144749999999963,-54.661084999999964,boa vista,MT
78760,-16.352909999999994,-53.77521344111582,guiratinga,MT
78770,-16.958537897529837,-53.62208899999996,alto garcas,MT
78773,-16.562334433062382,-54.298821729019934,sao jose do povo,MT
78775,-16.08537318277805,-53.555209920325844,tesouro,MT
78780,-17.415515999999947,-53.47958299999996,alto araguaia,MT
78785,-17.844942675426122,-53.28699525,alto taquari,MT
78790,-17.210305545513055,-54.15206418197203,itiquira,MT
78795,-16.843502999999945,-54.48253697290326,pedra preta,MT
78800,-15.842224774792099,-54.41059514657357,poxoreu,MT
78810,-16.058431250593564,-54.89327315751797,juscimeira,MT
78816,-16.162384399436966,-54.79576667262503,juscimeira,MT
78820,-15.976427240072555,-55.113744499999974,jaciara,MT
78830,-15.814170349217456,-54.93428979266259,dom aquino,MT
78835,-16.00773035629011,-54.9240588510945,sao pedro da cipa,MT
78840,-15.590889710808638,-56.06570839147415,campo verde,MT
78850,-15.578685138323555,-54.33678875054541,primavera do leste,MT
78855,-14.663574331103794,-54.785637233000394,planalto da serra,MT
78860,-14.927903544905528,-54.97350114268396,nova brasilandia,MT
78870,-14.452133658651107,-54.156711499999965,paranatinga,MT
78875,-13.196108999999948,-53.43642799999997,gaucha do norte,MT
78880,-12.296125798210864,-55.30517856112746,vera,MT
78885,-12.389666048382779,-54.94541335248818,feliz natal,MT
78888,-13.105694999999947,-55.25930904868552,nova ubirata,MT
78890,-13.511822054065325,-55.83594176909301,sorriso,MT
78896,-21.08686108774125,-56.0720728419238,boa esperanca,MT
79002,-20.481700789601366,-54.64691449471989,campo grande,MS
79003,-20.476912672225687,-54.602932544469255,campo grande,MS
79004,-20.481804480769576,-54.63745210783769,campo grande,MS
79005,-20.48073090397595,-54.63758536874585,campo grande,MS
79006,-20.519529919706358,-54.65419206788255,campo grande,MS
79008,-20.46882805329215,-54.63337765022728,campo grande,MS
79009,-20.460795302318004,-54.64838909088817,campo grande,MS
79010,-20.453582943937896,-54.62046402824786,campo grande,MS
79011,-20.436717073616556,-54.61767637529172,campo grande,MS
79012,-20.425092987491894,-54.60872016431985,campo grande,MS
79013,-20.449639572018047,-54.61445502299641,campo grande,MS
79014,-20.49666135607949,-54.65144466388714,campo grande,MS
79015,-20.404401356898386,-54.588887278088826,campo grande,MS
79016,-20.407843519562615,-54.575036964048756,campo grande,MS
79017,-20.408747551292485,-54.58064683565897,campo grande,MS
79018,-20.390085407726854,-54.55782847709051,campo grande,MS
79020,-20.464863262197067,-54.60319753926946,campo grande,MS
